crops,kind_type,growth_stage,label_name,label,farm_id,receive_date,ti_value,hi_value,ci_value,ir_value,tl_value,ei_value,pl_value,sr_value,cl_value,el_value,hl_value,pi_value,rp_value
딸기,설향,정식기,sul_1,0,AIF005,2021-08-27 9:45,28,70,494,262,24.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-30 14:29,33,51,398,173,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-30 14:45,34,46,385,347,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-30 15:45,32,51,390,198,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-30 17:45,29,65,416,133,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-30 18:45,27,72,418,89,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 6:45,23,86,472,85,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 7:45,25,82,463,101,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 8:45,27,75,464,173,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 9:45,29,66,446,282,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 10:45,31,59,425,314,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 11:45,33,52,410,314,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 13:45,34,51,390,169,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 14:45,34,51,387,149,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 16:45,32,57,405,129,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 17:45,30,67,435,105,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-08-31 18:45,28,72,443,93,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-01 8:45,26,78,422,141,,,,141,,,,7.9,N
딸기,설향,정식기,sul_1,0,AIF005,2021-09-01 9:45,27,79,415,153,,,,153,,,,7.8,N
딸기,설향,정식기,sul_1,0,AIF005,2021-09-01 11:45,26,86,415,97,,,,97,,,,7.8,N
딸기,설향,정식기,sul_1,0,AIF005,2021-09-01 13:45,33,61,388,181,,,,181,,,,7.7,N
딸기,설향,정식기,sul_1,0,AIF005,2021-09-01 14:45,32,64,410,306,,,,306,,,,7.7,N
딸기,설향,정식기,sul_1,0,AIF005,2021-09-01 15:45,31,68,411,214,,,,214,,,,7.6,N
딸기,설향,정식기,sul_1,0,AIF005,2021-09-01 16:45,32,63,394,194,,,,194,,,,7.6,N
딸기,설향,정식기,sul_1,0,AIF005,2021-09-01 17:45,28,77,413,105,,,,105,,,,7.6,N
딸기,설향,정식기,sul_1,0,AIF005,2021-09-01 18:45,26,84,422,77,,,,77,,,,7.8,N
딸기,설향,정식기,sul_1,0,AIF005,2021-09-02 6:45,22,85,448,93,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-02 7:45,23,84,448,101,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-02 8:45,25,74,429,206,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-02 10:45,26,71,416,206,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-02 11:45,27,68,412,190,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-02 12:45,27,66,408,181,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-02 13:45,27,70,411,185,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 14:38,26,68,385,57,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 14:40,26,67,389,57,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-02 14:45,25,77,409,117,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 14:52,25,72,387,44,25.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 15:18,24,80,387,53,25.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 15:38,24,80,388,40,25.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 15:40,24,80,383,44,25.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 15:52,23,81,386,32,25.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 16:18,23,82,388,40,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 16:38,23,82,385,32,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 16:40,23,82,386,40,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-02 16:45,23,88,418,113,24.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 16:52,23,82,386,20,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 17:18,23,83,393,32,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 17:38,22,94,404,32,24.8,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 17:40,22,94,397,12,24.8,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 17:52,22,95,392,20,24.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 18:18,21,94,385,8,24.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 18:38,21,93,385,20,24.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 18:40,21,93,384,8,24.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-02 18:52,21,93,385,20,24.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 5:52,20,90,408,24,22.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 6:18,20,89,403,28,22.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 6:38,20,88,400,20,22.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 6:40,20,89,401,32,22.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-03 6:45,20,86,446,97,19.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 6:52,20,89,400,36,22.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 7:18,20,88,397,36,22.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 7:39,20,88,398,28,22.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 7:40,20,87,395,28,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-03 7:45,20,86,436,105,20,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 7:52,20,86,396,44,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 8:18,21,85,394,44,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 8:39,21,82,396,53,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 8:40,21,83,400,44,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-03 8:45,21,83,431,165,20.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 8:52,21,83,397,44,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 9:18,21,83,398,36,22.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 9:38,21,84,395,40,22.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 9:40,21,84,393,44,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-03 9:45,23,77,416,165,20.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 9:52,22,80,391,89,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 10:18,22,79,392,73,22.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 10:38,23,78,386,69,22.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 10:40,23,79,385,69,22.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-03 10:45,24,71,407,194,21.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 10:52,22,79,388,53,22.5,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 11:18,23,78,389,57,22.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 11:39,23,78,389,69,22.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 11:40,23,78,389,65,22.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-03 11:45,26,67,408,294,22.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 11:52,23,77,387,73,22.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 12:18,23,78,385,53,23,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 12:39,23,78,383,85,23,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 12:40,23,77,384,85,23.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-03 12:45,24,73,402,161,23.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 12:52,23,78,382,69,23.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 13:18,23,78,382,69,23.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 13:39,24,77,382,85,23.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 13:40,24,78,383,85,23.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 13:52,25,74,376,117,23.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 14:18,25,77,377,61,23.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 14:39,24,78,378,69,24,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 14:40,24,77,376,69,24,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF004,2021-09-03 14:47,25,71,411,44,25.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 14:52,24,77,376,53,24,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 15:18,24,79,378,44,24.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 15:39,23,81,378,40,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 15:40,23,81,375,44,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF004,2021-09-03 15:48,25,73,410,32,25.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 15:52,23,80,380,61,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 16:18,24,80,379,40,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 16:39,24,82,377,44,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 16:40,24,82,380,57,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 16:52,24,80,380,40,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF004,2021-09-03 17:01,24,75,416,24,25.5,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 17:18,23,82,378,40,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 17:39,22,84,382,40,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 17:40,23,84,383,24,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-03 17:45,23,75,409,105,24.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 17:52,22,83,381,28,24.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF004,2021-09-03 18:01,23,78,418,8,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 18:18,22,85,390,28,24.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 18:39,21,88,389,12,24,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 18:40,21,88,389,12,24,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-03 18:52,21,87,387,12,24,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 5:52,19,89,430,20,21.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF004,2021-09-04 6:01,20,88,459,4,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 6:18,19,89,432,28,21.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 6:39,20,87,423,24,21.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-04 6:45,21,77,462,101,19.5,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 6:52,20,86,423,28,21.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF004,2021-09-04 7:01,21,86,459,20,21.8,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 7:18,21,84,421,44,21.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 7:39,21,82,410,57,21.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 7:40,21,82,410,44,21.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-04 7:45,22,76,459,109,20.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 7:52,21,82,410,48,21.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF004,2021-09-04 8:01,24,76,448,57,22.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 8:18,22,79,406,65,21.5,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 8:39,22,77,408,81,21.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 8:40,22,77,408,89,21.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-04 8:45,25,67,424,234,21.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 8:52,23,78,409,93,21.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF004,2021-09-04 9:01,27,62,421,85,23.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 9:18,25,68,405,117,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 9:39,25,70,402,137,22.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 9:40,25,68,405,137,22.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-04 9:45,29,54,412,246,22.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 9:52,27,65,398,137,22.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF004,2021-09-04 10:01,33,46,386,105,26.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 10:18,28,62,392,141,22.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 10:39,30,57,375,121,23.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 10:40,30,55,375,121,23.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 10:52,29,55,376,129,23.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 11:18,30,51,366,89,24.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 11:39,28,53,371,105,24.8,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 11:40,28,55,372,113,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-04 11:45,30,51,404,335,26.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 11:52,28,56,374,125,25.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 12:18,29,53,369,157,25.5,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 12:39,29,54,370,113,25.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 12:40,29,53,368,125,25.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 12:52,30,52,364,194,25.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 13:18,30,51,358,137,26,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 13:39,31,50,364,173,26.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 13:40,31,49,359,165,26.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-04 13:45,33,42,382,556,28.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 13:52,32,46,356,109,26.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 14:18,31,45,358,133,26.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 14:39,31,46,356,145,27.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 14:40,31,46,353,137,27.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-04 14:45,31,47,387,246,29.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 14:52,31,47,358,93,27.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 15:18,31,47,366,109,27.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 15:39,30,49,366,89,27.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 15:40,30,49,366,93,27.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-04 15:45,31,48,393,246,29.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 15:52,29,52,365,89,27.5,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 16:18,29,54,366,73,27.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 16:39,28,57,371,73,27.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 16:40,28,59,368,69,27.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 16:52,28,63,371,57,27.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 17:18,26,63,384,44,27.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 17:39,25,70,384,36,27.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 17:40,25,70,384,40,27.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 17:52,25,69,381,32,27.5,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 18:18,24,74,394,20,27.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 18:39,23,79,406,16,27.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 18:40,23,80,407,32,27.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-04 18:52,23,80,403,24,27,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 5:52,19,87,443,20,22.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 6:18,19,84,435,24,22.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 6:39,20,85,445,24,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 6:40,20,85,444,24,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 6:45,20,76,465,85,19.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 6:52,20,84,442,32,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 7:18,20,83,434,36,21.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 7:39,21,80,429,44,21.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 7:40,21,80,433,44,21.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 7:45,22,76,463,109,20.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 7:52,21,79,425,61,21.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 8:18,23,72,429,69,22,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 8:39,25,69,423,137,22.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 8:40,25,68,420,121,22.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 8:45,25,60,422,246,21.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 8:52,26,64,419,61,22.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 9:18,29,52,395,173,22.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 9:39,30,49,381,169,23,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 9:40,30,51,383,145,23,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 9:45,28,53,414,274,22.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 9:52,30,47,375,185,23.5,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 10:18,28,55,379,93,24,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 10:39,27,57,385,81,24.4,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 10:40,27,58,380,69,24.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 10:45,28,53,409,226,24.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 10:52,27,57,385,85,24.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 11:18,26,59,385,101,24.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 11:39,26,61,384,73,24.8,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 11:40,26,60,388,81,24.8,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 11:45,27,56,413,210,25.6,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 11:52,26,62,388,69,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 12:18,26,63,382,73,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 12:39,26,60,384,73,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 12:40,26,60,386,69,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 12:45,27,61,410,218,26,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 12:52,25,62,384,53,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 13:18,25,70,378,61,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 13:39,25,65,385,44,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 13:45,25,67,408,161,26,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 13:52,25,66,388,48,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 14:18,25,72,384,53,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 14:39,25,72,380,73,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 14:40,25,71,375,73,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 14:45,24,72,412,161,25.5,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 14:52,25,69,379,65,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 15:18,25,75,382,53,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 15:39,25,68,377,53,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 15:40,25,66,382,61,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 15:45,24,74,411,153,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 15:52,25,69,380,53,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 16:18,24,72,384,44,25.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 16:39,24,75,384,48,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 16:40,24,76,385,48,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 16:45,24,75,410,129,24.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 16:52,24,75,385,40,25.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 17:39,23,80,390,24,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 17:40,23,80,390,24,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-05 17:45,23,70,417,105,24.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 18:18,22,83,394,36,25,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 18:39,22,84,403,24,24.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 18:40,22,84,402,24,24.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-05 18:52,22,85,405,28,24.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 6:18,19,86,438,16,21.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 6:38,19,85,432,12,21.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 6:39,19,85,428,32,21.1,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 7:18,20,84,434,36,21,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 7:38,21,81,427,53,21,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 7:39,21,80,428,44,21,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 8:18,22,76,418,53,21.2,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 8:38,23,72,417,77,21.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 8:39,23,72,416,73,21.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 9:18,23,73,410,81,21.7,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 9:38,25,70,406,77,21.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 9:39,25,71,403,73,21.9,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF005,2021-09-06 9:45,25,68,417,173,22.3,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF012,2021-09-06 9:52,24,74,406,65,22.2,,,,,,,,
